holeid,from,to,Avg depth,X,Y,Z,Lithology_code,MOC_code,Structure_code,GRADE,length,Structure_grp,MOC_grp,Lithology_grp
MRCB21,589.5,590,589.75,9936.4710425,11212.2534775,-405.49875,2,22,2,0.6,0.5,1,5,2
MRCB21,590,590.5,590.25,9936.6363575,11212.4507225,-405.92725,2,22,2,0.81,0.5,1,5,2
MRCB21,590.5,591,590.75,9936.8016725,11212.6479675,-406.35575,2,22,2,0.32,0.5,1,4,2
MRCB21,591,591.5,591.25,9936.9669875,11212.8452125,-406.78425,2,16,2,0.06,0.5,1,4,2
MRCB21,591.5,592,591.75,9937.1323025,11213.0424575,-407.21275,2,16,2,0.06,0.5,0,2,2
MRCB21,592,592.5,592.25,9937.2976175,11213.2397025,-407.64125,2,8,0,0.02,0.5,0,2,2
MRCB21,592.5,593,592.75,9937.4629325,11213.4369475,-408.06975,2,8,0,0.01,0.5,0,2,2
MRCB21,593,593.5,593.25,9937.6282475,11213.6341925,-408.49825,2,8,0,0.01,0.5,0,2,2
MRCB21,593.5,594,593.75,9937.7935625,11213.8314375,-408.92675,2,8,0,0.01,0.5,1,2,2
MRCB21,594,594.5,594.25,9937.9588775,11214.0286825,-409.35525,2,8,2,0.04,0.5,1,2,2
MRCB21,594.5,595,594.75,9938.1241925,11214.2259275,-409.78375,2,8,2,0.01,0.5,1,2,2
MRCB21,595,595.5,595.25,9938.2895075,11214.4231725,-410.21225,2,8,2,0.08,0.5,1,2,2
MRCB21,595.5,596,595.75,9938.4548225,11214.6204175,-410.64075,2,8,2,0.01,0.5,1,2,2
MRCB21,596,596.5,596.25,9938.6201375,11214.8176625,-411.06925,2,8,2,0.01,0.5,1,2,2
MRCB21,596.5,597,596.75,9938.7854525,11215.0149075,-411.49775,2,8,2,0.01,0.5,1,2,2
MRCB21,597,597.5,597.25,9938.9507675,11215.2121525,-411.92625,2,8,2,0.01,0.5,1,2,2
MRCB21,597.5,598,597.75,9939.1160825,11215.4093975,-412.35475,2,8,2,0.01,0.5,0,4,3
MRCB21,598,598.5,598.25,9939.2813975,11215.6066425,-412.78325,11,15,0,0.01,0.5,0,4,3
MRCB21,598.5,599,598.75,9939.4467125,11215.8038875,-413.21175,11,15,0,0.01,0.5,0,4,3
MRCB21,599,599.5,599.25,9939.6120275,11216.0011325,-413.64025,11,15,0,0.01,0.5,0,4,3
MRCB21,599.5,600,599.75,9939.7773425,11216.1983775,-414.06875,11,15,0,0.01,0.5,0,2,7
MRCB22,222,222.5,222.25,9787.5411005,10740.3038115,-82.248,12,14,0,0.01,0.5,2,2,7
MRCB22,222.5,223,222.75,9787.7109095,10740.5064185,-82.672,12,14,3,0.01,0.5,2,5,7
MRCB22,223,223.5,223.25,9787.8807185,10740.7090255,-83.096,12,20,3,0.01,0.5,2,5,7
MRCB22,223.5,224,223.75,9788.0505275,10740.9116325,-83.52,12,20,3,0.02,0.5,2,5,7
MRCB22,224,224.5,224.25,9788.2203365,10741.1142395,-83.944,12,20,3,0.01,0.5,2,5,7
MRCB22,224.5,225,224.75,9788.3901455,10741.3168465,-84.368,12,20,3,0.01,0.5,2,2,7
MRCB22,225,225.5,225.25,9788.5599545,10741.5194535,-84.792,12,14,3,0.01,0.5,2,2,7
MRCB22,225.5,226,225.75,9788.7297635,10741.7220605,-85.216,12,14,3,0.01,0.5,2,5,7
MRCB22,226,226.5,226.25,9788.8995725,10741.9246675,-85.64,12,24,4,0.01,0.5,2,5,7
MRCB22,226.5,227,226.75,9789.0693815,10742.1272745,-86.064,12,24,4,0.01,0.5,2,5,7
MRCB22,227,227.5,227.25,9789.2391905,10742.3298815,-86.488,12,24,4,0.01,0.5,2,5,7
MRCB22,227.5,228,227.75,9789.4089995,10742.5324885,-86.912,12,24,4,0.01,0.5,2,5,7
MRCB22,228,228.5,228.25,9789.5788085,10742.7350955,-87.336,12,24,4,0.01,0.5,2,5,7
MRCB22,228.5,229,228.75,9789.7486175,10742.9377025,-87.76,12,24,4,0.01,0.5,1,4,7
MRCB22,229,229.5,229.25,9789.9184265,10743.1403095,-88.184,12,13,1,0.01,0.5,1,4,7
MRCB22,229.5,230,229.75,9790.0882355,10743.3429165,-88.608,12,13,1,0.01,0.5,1,4,7
MRCB22,230,230.5,230.25,9790.2580445,10743.5455235,-89.032,12,13,1,0.01,0.5,1,4,7
MRCB22,230.5,231,230.75,9790.4278535,10743.7481305,-89.456,12,13,1,0.01,0.5,1,4,7
MRCB22,231,231.5,231.25,9790.5976625,10743.9507375,-89.88,12,13,1,0.01,0.5,2,2,10
MRCB22,279,279.5,279.25,9806.8993265,10763.4010095,-130.584,16,14,4,0.01,0.5,2,2,10
MRCB22,279.5,280,279.75,9807.0691355,10763.6036165,-131.008,16,14,4,0.01,0.5,3,6,10
MRCB22,280,280.5,280.25,9807.2389445,10763.8062235,-131.432,16,25,5,0.12,0.5,3,6,10
MRCB22,280.5,281,280.75,9807.4087535,10764.0088305,-131.856,16,25,5,0.01,0.5,3,6,10
MRCB22,281,281.5,281.25,9807.5785625,10764.2114375,-132.28,16,25,5,0.01,0.5,3,6,10
MRCB22,281.5,282,281.75,9807.7483715,10764.4140445,-132.704,16,25,5,0.01,0.5,3,6,10
MRCB22,282,282.5,282.25,9807.9181805,10764.6166515,-133.128,16,25,5,0.01,0.5,3,6,10
MRCB22,282.5,283,282.75,9808.0879895,10764.8192585,-133.552,16,25,5,0.01,0.5,1,6,12
MRCB22,283,283.5,283.25,9808.2577985,10765.0218655,-133.976,17,25,2,0.01,0.5,1,6,11
MRCB22,283.5,284,283.75,9808.4276075,10765.2244725,-134.4,17,25,2,0.01,0.5,1,6,11
MRCB22,284,284.5,284.25,9808.5974165,10765.4270795,-134.824,17,25,2,0.01,0.5,1,6,11
MRCB22,284.5,285,284.75,9808.7672255,10765.6296865,-135.248,17,25,2,0.01,0.5,1,6,11
MRCB22,285,285.5,285.25,9808.9370345,10765.8322935,-135.672,17,25,2,0.01,0.5,1,6,11
MRCB22,285.5,286,285.75,9809.1068435,10766.0349005,-136.096,17,25,2,0.01,0.5,1,4,11
MRCB22,286,286.5,286.25,9809.2766525,10766.2375075,-136.52,17,15,2,0.01,0.5,1,4,11
MRCB22,286.5,287,286.75,9809.4464615,10766.4401145,-136.944,17,15,2,0.01,0.5,2,7,3
MRCB22,295.5,296,295.75,9812.5030235,10770.0870405,-144.576,9,26,4,0.01,0.5,2,7,3
MRCB22,296,296.5,296.25,9812.6728325,10770.2896475,-145,9,26,4,0.01,0.5,2,7,3
MRCB22,296.5,297,296.75,9812.8426415,10770.4922545,-145.424,9,26,4,0.01,0.5,2,7,3
MRCB22,297,297.5,297.25,9813.0124505,10770.6948615,-145.848,9,26,4,0.27,0.5,2,7,3
MRCB22,297.5,298,297.75,9813.1822595,10770.8974685,-146.272,9,26,4,0.02,0.5,3,2,3
MRCB22,298,298.5,298.25,9813.3520685,10771.1000755,-146.696,9,14,6,0.03,0.5,3,2,3
MRCB22,298.5,299,298.75,9813.5218775,10771.3026825,-147.12,9,14,6,0.1,0.5,3,2,3
MRCB22,299,299.5,299.25,9813.6916865,10771.5052895,-147.544,9,14,6,0.28,0.5,3,2,3
MRCB22,299.5,300,299.75,9813.8614955,10771.7078965,-147.968,9,14,6,0.08,0.5,3,2,3
MRCB22,300,300.5,300.25,9814.0313045,10771.9105035,-148.392,9,14,6,0.04,0.5,3,2,3
MRCB22,300.5,301,300.75,9814.2011135,10772.1131105,-148.816,9,14,6,0.04,0.5,3,1,3
MRCB22,301,301.5,301.25,9814.3709225,10772.3157175,-149.24,9,27,6,0.07,0.5,3,1,3
MRCB22,301.5,302,301.75,9814.5407315,10772.5183245,-149.664,9,27,6,0.2,0.5,3,1,3
MRCB22,302,302.5,302.25,9814.7105405,10772.7209315,-150.088,9,27,6,0.13,0.5,1,2,3
MRCB22,302.5,303,302.75,9814.8803495,10772.9235385,-150.512,11,14,2,0.18,0.5,1,2,3
MRCB22,303,303.5,303.25,9815.0501585,10773.1261455,-150.936,11,14,2,0.04,0.5,1,2,3
MRCB22,303.5,304,303.75,9815.2199675,10773.3287525,-151.36,11,14,2,0.04,0.5,3,2,3
MRCB22,312,312.5,312.25,9818.1067205,10776.7730715,-158.568,11,14,7,0.01,0.5,3,2,3
MRCB22,312.5,313,312.75,9818.2765295,10776.9756785,-158.992,11,14,7,0.01,0.5,3,1,3
MRCB22,313,313.5,313.25,9818.4463385,10777.1782855,-159.416,11,2,7,0.04,0.5,1,1,3
MRCB22,313.5,314,313.75,9818.6161475,10777.3808925,-159.84,11,2,1,0.05,0.5,1,5,3
MRCB22,314,314.5,314.25,9818.7859565,10777.5834995,-160.264,11,28,1,0.08,0.5,1,3,3
MRCB22,314.5,315,314.75,9818.9557655,10777.7861065,-160.688,11,29,1,0.08,0.5,1,3,3
MRCB22,315,315.5,315.25,9819.1255745,10777.9887135,-161.112,11,29,1,0.01,0.5,1,6,3
MRCB22,315.5,316,315.75,9819.2953835,10778.1913205,-161.536,11,25,1,0.1,0.5,2,6,3
MRCB22,316,316.5,316.25,9819.4651925,10778.3939275,-161.96,11,25,4,0.1,0.5,2,6,3
MRCB22,316.5,317,316.75,9819.6350015,10778.5965345,-162.384,11,25,4,0.06,0.5,2,6,3
MRCB22,317,317.5,317.25,9819.8048105,10778.7991415,-162.808,11,25,4,0.05,0.5,2,6,3
MRCB22,317.5,318,317.75,9819.9746195,10779.0017485,-163.232,11,25,4,0.09,0.5,2,6,3
MRCB22,318,318.5,318.25,9820.1444285,10779.2043555,-163.656,11,25,4,0.16,0.5,2,1,3
MRCB22,318.5,319,318.75,9820.3142375,10779.4069625,-164.08,11,1,4,0.12,0.5,1,1,3
MRCB22,319,319.5,319.25,9820.4840465,10779.6095695,-164.504,18,1,1,0.12,0.5,1,2,3
MRCB22,322,322.5,322.25,9821.5029005,10780.8252115,-167.048,18,14,2,0.01,0.5,1,2,3
MRCB22,322.5,323,322.75,9821.6727095,10781.0278185,-167.472,18,14,2,0.01,0.5,0,1,3
MRCB22,323,323.5,323.25,9821.8425185,10781.2304255,-167.896,3,30,0,0.15,0.5,0,1,2
MRCB22,323.5,324,323.75,9822.0123275,10781.4330325,-168.32,2,30,0,0.28,0.5,0,1,2
MRCB22,324,324.5,324.25,9822.1821365,10781.6356395,-168.744,2,30,0,0.13,0.5,0,1,2
MRCB22,324.5,325,324.75,9822.3519455,10781.8382465,-169.168,2,30,0,0.35,0.5,1,8,2
MRCB22,325,325.5,325.25,9822.5217545,10782.0408535,-169.592,2,31,1,0.07,0.5,1,8,2
MRCB22,325.5,326,325.75,9822.6915635,10782.2434605,-170.016,2,31,1,0.04,0.5,1,8,2
MRCB22,326,326.5,326.25,9822.8613725,10782.4460675,-170.44,2,31,1,0.08,0.5,1,8,2
MRCB22,326.5,327,326.75,9823.0311815,10782.6486745,-170.864,2,31,1,0.08,0.5,1,2,2
MRCB22,327,327.5,327.25,9823.2009905,10782.8512815,-171.288,2,14,1,0.01,0.5,1,2,2
MRCB22,327.5,328,327.75,9823.3707995,10783.0538885,-171.712,2,14,2,0.03,0.5,0,2,3
MRCB22,328,328.5,328.25,9823.5406085,10783.2564955,-172.136,11,14,0,0.04,0.5,0,5,3
MRCB22,328.5,329,328.75,9823.7104175,10783.4591025,-172.56,11,32,0,0.13,0.5,1,5,3
MRCB22,329,329.5,329.25,9823.8802265,10783.6617095,-172.984,11,32,2,0.18,0.5,4,2,3
MRCB22,329.5,330,329.75,9824.0500355,10783.8643165,-173.408,11,14,8,0.18,0.5,0,4,3
MRCB22,335.5,336,335.75,9826.0877435,10786.2956005,-178.496,11,15,0,0.13,0.5,0,4,3
MRCB22,336,336.5,336.25,9826.2575525,10786.4982075,-178.92,11,15,0,0.13,0.5,0,4,3
MRCB22,336.5,337,336.75,9826.4273615,10786.7008145,-179.344,11,16,0,0.25,0.5,0,4,10
MRCB22,337,337.5,337.25,9826.5971705,10786.9034215,-179.768,16,16,0,0.48,0.5,2,5,3
MRCB22,337.5,338,337.75,9826.7669795,10787.1060285,-180.192,11,32,4,0.26,0.5,2,5,3
MRCB22,338,338.5,338.25,9826.9367885,10787.3086355,-180.616,11,32,4,0.11,0.5,2,5,3
MRCB22,338.5,339,338.75,9827.1065975,10787.5112425,-181.04,11,32,4,0.08,0.5,2,5,3
MRCB22,339,339.5,339.25,9827.2764065,10787.7138495,-181.464,11,32,4,0.06,0.5,2,5,3
MRCB22,339.5,340,339.75,9827.4462155,10787.9164565,-181.888,11,32,4,0.06,0.5,3,2,2
MRCB22,343,343.5,343.25,9828.6348785,10789.3347055,-184.856,2,14,9,0.01,0.5,1,2,2
MRCB22,343.5,344,343.75,9828.8046875,10789.5373125,-185.28,2,14,10,0.01,0.5,1,2,2
MRCB22,344,344.5,344.25,9828.9744965,10789.7399195,-185.704,2,14,10,0.09,0.5,3,5,3
MRCB22,344.5,345,344.75,9829.1443055,10789.9425265,-186.128,11,33,5,0.06,0.5,3,5,3
MRCB22,345,345.5,345.25,9829.3141145,10790.1451335,-186.552,11,33,5,0.67,0.5,3,5,3
MRCB22,345.5,346,345.75,9829.4839235,10790.3477405,-186.976,11,33,5,0.09,0.5,1,5,3
MRCB22,346,346.5,346.25,9829.6537325,10790.5503475,-187.4,11,34,1,0.04,0.5,1,5,3
MRCB22,346.5,347,346.75,9829.8235415,10790.7529545,-187.824,11,34,1,0.02,0.5,1,5,3
MRCB22,347,347.5,347.25,9829.9933505,10790.9555615,-188.248,11,34,1,0.17,0.5,1,5,3
MRCB22,347.5,348,347.75,9830.1631595,10791.1581685,-188.672,11,34,1,0.28,0.5,1,5,3
MRCB22,348,348.5,348.25,9830.3329685,10791.3607755,-189.096,11,34,1,0.11,0.5,1,5,3
MRCB22,348.5,349,348.75,9830.5027775,10791.5633825,-189.52,11,34,1,0.09,0.5,1,5,1
MRCB22,349,349.5,349.25,9830.6725865,10791.7659895,-189.944,1,34,1,0.13,0.5,1,5,1
MRCB22,349.5,350,349.75,9830.8423955,10791.9685965,-190.368,1,34,1,0.11,0.5,1,5,1
MRCB22,350,350.5,350.25,9831.0122045,10792.1712035,-190.792,1,34,1,0.04,0.5,1,5,1
MRCB22,350.5,351,350.75,9831.1820135,10792.3738105,-191.216,1,34,1,0.03,0.5,1,5,1
MRCB22,351,351.5,351.25,9831.3518225,10792.5764175,-191.64,1,34,1,0.09,0.5,1,5,1
MRCB22,351.5,352,351.75,9831.5216315,10792.7790245,-192.064,1,34,1,0.08,0.5,0,5,1
MRCB22,352,352.5,352.25,9831.6914405,10792.9816315,-192.488,1,34,0,0.05,0.5,0,1,3
MRCB22,352.5,353,352.75,9831.8612495,10793.1842385,-192.912,9,17,0,0.44,0.5,1,1,3
MRCB22,353,353.5,353.25,9832.0310585,10793.3868455,-193.336,11,17,2,0.29,0.5,1,1,3
MRCB22,353.5,354,353.75,9832.2008675,10793.5894525,-193.76,11,17,2,0.05,0.5,1,1,3
MRCB22,354,354.5,354.25,9832.3706765,10793.7920595,-194.184,11,17,2,0.23,0.5,1,1,3
MRCB22,354.5,355,354.75,9832.5404855,10793.9946665,-194.608,11,17,2,0.74,0.5,0,7,10
MRCB22,355,355.5,355.25,9832.7102945,10794.1972735,-195.032,19,35,0,0.47,0.5,0,7,10
MRCB22,355.5,356,355.75,9832.8801035,10794.3998805,-195.456,19,35,0,0.4,0.5,0,7,10
MRCB22,356,356.5,356.25,9833.0499125,10794.6024875,-195.88,19,35,0,1.04,0.5,0,7,10
MRCB22,356.5,357,356.75,9833.2197215,10794.8050945,-196.304,19,35,0,1.43,0.5,2,5,3
MRCB22,357,357.5,357.25,9833.3895305,10795.0077015,-196.728,18,20,4,0.24,0.5,2,5,3
MRCB22,357.5,358,357.75,9833.5593395,10795.2103085,-197.152,18,20,4,0.15,0.5,2,5,10
MRCB22,358,358.5,358.25,9833.7291485,10795.4129155,-197.576,19,20,4,0.25,0.5,0,5,10
MRCB22,358.5,359,358.75,9833.8989575,10795.6155225,-198,19,32,0,1.11,0.5,0,5,10
MRCB22,359,359.5,359.25,9834.0687665,10795.8181295,-198.424,19,32,0,0.26,0.5,0,5,10
MRCB22,359.5,360,359.75,9834.2385755,10796.0207365,-198.848,19,32,0,1.47,0.5,0,5,10
MRCB22,360,360.5,360.25,9834.4083845,10796.2233435,-199.272,19,32,0,0.45,0.5,1,5,10
MRCB22,360.5,361,360.75,9834.5781935,10796.4259505,-199.696,19,32,1,0.55,0.5,1,2,10
MRCB22,361,361.5,361.25,9834.7480025,10796.6285575,-200.12,19,36,1,0.69,0.5,1,2,10
MRCB22,361.5,362,361.75,9834.9178115,10796.8311645,-200.544,19,36,1,0.58,0.5,1,2,10
MRCB22,362,362.5,362.25,9835.0876205,10797.0337715,-200.968,19,36,1,0.58,0.5,1,2,10
MRCB22,362.5,363,362.75,9835.2574295,10797.2363785,-201.392,19,36,1,0.64,0.5,1,2,3
MRCB22,363,363.5,363.25,9835.4272385,10797.4389855,-201.816,11,36,1,0.45,0.5,1,2,3
MRCB22,363.5,364,363.75,9835.5970475,10797.6415925,-202.24,11,36,1,0.36,0.5,1,5,10
MRCB22,364,364.5,364.25,9835.7668565,10797.8441995,-202.664,19,37,2,0.96,0.5,1,5,10
MRCB22,364.5,365,364.75,9835.9366655,10798.0468065,-203.088,19,37,2,0.81,0.5,1,5,10
MRCB22,365,365.5,365.25,9836.1064745,10798.2494135,-203.512,19,37,2,0.43,0.5,0,5,1
MRCB22,365.5,366,365.75,9836.2762835,10798.4520205,-203.936,1,32,0,0.17,0.5,0,5,1
MRCB22,366,366.5,366.25,9836.4460925,10798.6546275,-204.36,1,32,0,0.16,0.5,0,5,1
MRCB22,366.5,367,366.75,9836.6159015,10798.8572345,-204.784,1,32,0,0.19,0.5,2,2,1
MRCB22,367,367.5,367.25,9836.7857105,10799.0598415,-205.208,1,14,4,0.01,0.5,2,2,1
MRCB22,367.5,368,367.75,9836.9555195,10799.2624485,-205.632,1,14,4,0.01,0.5,2,2,1
MRCB22,368,368.5,368.25,9837.1253285,10799.4650555,-206.056,1,14,4,0.02,0.5,2,2,1
MRCB22,368.5,369,368.75,9837.2951375,10799.6676625,-206.48,1,14,4,0.23,0.5,2,2,1
MRCB22,369,369.5,369.25,9837.4649465,10799.8702695,-206.904,1,14,4,0.17,0.5,2,2,1
MRCB22,369.5,370,369.75,9837.6347555,10800.0728765,-207.328,1,14,4,0.18,0.5,2,2,1
MRCB22,370,370.5,370.25,9837.8045645,10800.2754835,-207.752,1,14,4,0.23,0.5,2,2,1
MRCB22,370.5,371,370.75,9837.9743735,10800.4780905,-208.176,1,14,4,0.12,0.5,0,2,1
MRCB22,371,371.5,371.25,9838.1441825,10800.6806975,-208.6,1,14,0,0.62,0.5,0,2,3
MRCB22,371.5,372,371.75,9838.3139915,10800.8833045,-209.024,11,14,0,0.61,0.5,2,5,3
MRCB22,372,372.5,372.25,9838.4838005,10801.0859115,-209.448,11,38,4,0.46,0.5,2,5,3
MRCB22,372.5,373,372.75,9838.6536095,10801.2885185,-209.872,11,38,4,0.23,0.5,0,5,10
MRCB22,373,373.5,373.25,9838.8234185,10801.4911255,-210.296,19,39,0,0.51,0.5,0,5,10
MRCB22,373.5,374,373.75,9838.9932275,10801.6937325,-210.72,19,39,0,0.23,0.5,5,2,3
MRCB22,374,374.5,374.25,9839.1630365,10801.8963395,-211.144,11,14,11,0.4,0.5,5,2,3
MRCB22,374.5,375,374.75,9839.3328455,10802.0989465,-211.568,11,14,11,0.11,0.5,5,2,3
MRCB22,375,375.5,375.25,9839.5026545,10802.3015535,-211.992,11,14,11,0.08,0.5,1,2,3
MRCB22,375.5,376,375.75,9839.6724635,10802.5041605,-212.416,11,14,1,0.08,0.5,1,5,3
MRCB22,376,376.5,376.25,9839.8422725,10802.7067675,-212.84,11,40,1,0.27,0.5,1,5,3
MRCB22,376.5,377,376.75,9840.0120815,10802.9093745,-213.264,11,40,1,0.5,0.5,1,5,10
MRCB22,377,377.5,377.25,9840.1818905,10803.1119815,-213.688,19,41,1,0.91,0.5,1,5,3
MRCB22,377.5,378,377.75,9840.3516995,10803.3145885,-214.112,11,41,1,0.42,0.5,1,5,3
MRCB22,378,378.5,378.25,9840.5215085,10803.5171955,-214.536,11,42,1,0.22,0.5,1,5,3
MRCB22,378.5,379,378.75,9840.6913175,10803.7198025,-214.96,11,42,1,0.77,0.5,1,5,3
MRCB22,379,379.5,379.25,9840.8611265,10803.9224095,-215.384,11,42,12,0.74,0.5,1,5,3
MRCB22,379.5,380,379.75,9841.0309355,10804.1250165,-215.808,11,42,12,0.15,0.5,0,4,3
MRCB22,380,380.5,380.25,9841.2007445,10804.3276235,-216.232,11,16,0,0.31,0.5,0,4,3
MRCB22,380.5,381,380.75,9841.3705535,10804.5302305,-216.656,11,16,0,0.16,0.5,1,2,3
MRCB22,381,381.5,381.25,9841.5403625,10804.7328375,-217.08,11,14,2,0.04,0.5,2,2,12
MRCB22,381.5,382,381.75,9841.7101715,10804.9354445,-217.504,20,14,13,0.01,0.5,1,6,10
MRCB22,382,382.5,382.25,9841.8799805,10805.1380515,-217.928,19,25,1,0.16,0.5,1,6,10
MRCB22,382.5,383,382.75,9842.0497895,10805.3406585,-218.352,19,25,1,0.38,0.5,1,6,10
MRCB22,383,383.5,383.25,9842.2195985,10805.5432655,-218.776,19,25,1,0.67,0.5,1,6,10
MRCB22,383.5,384,383.75,9842.3894075,10805.7458725,-219.2,19,25,1,2.4,0.5,1,6,10
MRCB22,384,384.5,384.25,9842.5592165,10805.9484795,-219.624,19,25,1,1.48,0.5,1,6,10
MRCB22,384.5,385,384.75,9842.7290255,10806.1510865,-220.048,19,25,1,0.51,0.5,0,4,10
MRCB22,385,385.5,385.25,9842.8988345,10806.3536935,-220.472,19,43,0,0.47,0.5,0,4,10
MRCB22,385.5,386,385.75,9843.0686435,10806.5563005,-220.896,19,43,0,0.5,0.5,0,4,10
MRCB22,386,386.5,386.25,9843.2384525,10806.7589075,-221.32,19,43,0,0.38,0.5,0,4,10
MRCB22,386.5,387,386.75,9843.4082615,10806.9615145,-221.744,19,43,0,0.95,0.5,1,2,10
MRCB22,387,387.5,387.25,9843.5780705,10807.1641215,-222.168,19,14,2,1.22,0.5,1,2,10
MRCB22,387.5,388,387.75,9843.7478795,10807.3667285,-222.592,19,14,2,0.76,0.5,0,4,2
MRCB22,388,388.5,388.25,9843.9176885,10807.5693355,-223.016,2,43,0,0.23,0.5,0,4,2
MRCB22,388.5,389,388.75,9844.0874975,10807.7719425,-223.44,2,43,0,0.35,0.5,0,4,2
MRCB22,389,389.5,389.25,9844.2573065,10807.9745495,-223.864,2,43,0,0.4,0.5,0,4,2
MRCB22,389.5,390,389.75,9844.4271155,10808.1771565,-224.288,2,43,0,0.44,0.5,0,4,2
MRCB22,390,390.5,390.25,9844.5969245,10808.3797635,-224.712,2,43,0,0.39,0.5,0,4,2
MRCB22,390.5,391,390.75,9844.7667335,10808.5823705,-225.136,2,43,0,0.46,0.5,3,5,3
MRCB22,391,391.5,391.25,9844.9365425,10808.7849775,-225.56,9,40,5,0.38,0.5,1,5,3
MRCB22,391.5,392,391.75,9845.1063515,10808.9875845,-225.984,9,44,1,0.6,0.5,1,5,3
MRCB22,392,392.5,392.25,9845.2761605,10809.1901915,-226.408,9,44,1,0.83,0.5,1,5,3
MRCB22,392.5,393,392.75,9845.4459695,10809.3927985,-226.832,9,44,1,0.43,0.5,1,5,3
MRCB22,393,393.5,393.25,9845.6157785,10809.5954055,-227.256,9,44,1,0.9,0.5,1,5,3
MRCB22,393.5,394,393.75,9845.7855875,10809.7980125,-227.68,9,44,1,0.37,0.5,1,5,6
MRCB22,394,394.5,394.25,9845.9553965,10810.0006195,-228.104,10,40,2,0.47,0.5,1,5,6
MRCB22,394.5,395,394.75,9846.1252055,10810.2032265,-228.528,10,40,2,0.57,0.5,1,5,6
MRCB22,395,395.5,395.25,9846.2950145,10810.4058335,-228.952,10,40,2,0.49,0.5,1,5,6
MRCB22,395.5,396,395.75,9846.4648235,10810.6084405,-229.376,10,40,2,0.31,0.5,1,5,6
MRCB22,396,396.5,396.25,9846.6346325,10810.8110475,-229.8,10,40,2,0.23,0.5,1,5,6
MRCB22,396.5,397,396.75,9846.8044415,10811.0136545,-230.224,10,40,2,0.43,0.5,1,2,3
MRCB22,397,397.5,397.25,9846.9742505,10811.2162615,-230.648,11,14,1,0.47,0.5,5,4,3
MRCB22,397.5,398,397.75,9847.1440595,10811.4188685,-231.072,11,15,11,0.29,0.5,5,4,6
MRCB22,398,398.5,398.25,9847.3138685,10811.6214755,-231.496,10,15,11,0.59,0.5,1,2,6
MRCB22,398.5,399,398.75,9847.4836775,10811.8240825,-231.92,10,14,2,0.41,0.5,0,5,3
MRCB22,399,399.5,399.25,9847.6534865,10812.0266895,-232.344,11,20,0,0.38,0.5,0,5,3
MRCB22,399.5,400,399.75,9847.8232955,10812.2292965,-232.768,11,20,0,0.14,0.5,1,4,3
MRCB22,400,400.5,400.25,9847.9931045,10812.4319035,-233.192,11,15,1,0.29,0.5,1,4,3
MRCB22,400.5,401,400.75,9848.1629135,10812.6345105,-233.616,11,15,1,0.29,0.5,3,3,3
MRCB22,401,401.5,401.25,9848.3327225,10812.8371175,-234.04,11,29,5,0.38,0.5,3,3,3
MRCB22,401.5,402,401.75,9848.5025315,10813.0397245,-234.464,11,29,5,0.31,0.5,3,3,3
MRCB22,402,402.5,402.25,9848.6723405,10813.2423315,-234.888,11,29,5,0.55,0.5,3,3,3
MRCB22,402.5,403,402.75,9848.8421495,10813.4449385,-235.312,11,29,5,0.26,0.5,3,3,3
MRCB22,403,403.5,403.25,9849.0119585,10813.6475455,-235.736,11,29,5,0.21,0.5,1,5,2
MRCB22,403.5,404,403.75,9849.1817675,10813.8501525,-236.16,2,34,1,0.36,0.5,1,5,2
MRCB22,404,404.5,404.25,9849.3515765,10814.0527595,-236.584,2,34,1,0.56,0.5,1,2,2
MRCB22,404.5,405,404.75,9849.5213855,10814.2553665,-237.008,2,45,1,0.56,0.5,1,2,6
MRCB22,405,405.5,405.25,9849.6911945,10814.4579735,-237.432,10,45,1,0.38,0.5,1,2,6
MRCB22,405.5,406,405.75,9849.8610035,10814.6605805,-237.856,10,45,1,0.37,0.5,0,2,6
MRCB22,406,406.5,406.25,9850.0308125,10814.8631875,-238.28,10,14,0,0.73,0.5,0,2,6
MRCB22,406.5,407,406.75,9850.2006215,10815.0657945,-238.704,10,14,0,0.14,0.5,0,4,3
MRCB22,407,407.5,407.25,9850.3704305,10815.2684015,-239.128,9,16,0,0.47,0.5,0,5,3
MRCB22,407.5,408,407.75,9850.5402395,10815.4710085,-239.552,11,20,0,0.49,0.5,0,4,4
MRCB22,408,408.5,408.25,9850.7100485,10815.6736155,-239.976,21,18,0,0.8,0.5,1,4,4
MRCB22,408.5,409,408.75,9850.8798575,10815.8762225,-240.4,21,18,1,0.35,0.5,1,4,10
MRCB22,409,409.5,409.25,9851.0496665,10816.0788295,-240.824,16,18,1,0.32,0.5,1,2,2
MRCB22,409.5,410,409.75,9851.2194755,10816.2814365,-241.248,2,14,1,1.22,0.5,1,5,2
MRCB22,410,410.5,410.25,9851.3892845,10816.4840435,-241.672,2,34,1,0.75,0.5,1,5,2
MRCB22,410.5,411,410.75,9851.5590935,10816.6866505,-242.096,2,34,1,0.67,0.5,1,5,2
MRCB22,411,411.5,411.25,9851.7289025,10816.8892575,-242.52,2,34,1,0.44,0.5,1,5,2
MRCB22,411.5,412,411.75,9851.8987115,10817.0918645,-242.944,2,34,1,0.27,0.5,1,5,3
MRCB22,412,412.5,412.25,9852.0685205,10817.2944715,-243.368,9,39,2,0.48,0.5,1,5,3
